questionID,questionTitle,questionText,questionLink,topic,therapistInfo,therapistURL,answerText,upvotes,views
167,I'm worried about my new job,"I just took a job that requires me to travel far away from home. My family and I really need this job.
   People keep telling me I have ""anxiety"" and I'm terrified of having an anxiety attack on the road. This is all new to me. What can I do?",https://counselchat.com/questions/i-m-worried-about-my-new-job,anxiety,Cimberly R. NeskerRegistered Psychotherapist (3579),https://counselchat.com/therapists/cimberly-r-nesker,"Anxiety can cause such a feeling of discomfort in our bodies that it can seem unbearable. The concern that I can hear in what you have written is that the thought of having some anxiety has now left you uncomfortable with any anxiety at all - and that can become a problem, indeed. As opposed to thinking about your anxiety as something much bigger than you, it could be helpful to start breaking it down. What are the things specifically that cause you anxiety about this new job? Is it being away from your family? If so, why? Once you start breaking down what causes you to feel anxiety into smaller ""mouthfuls"", then we are far better able to understand what has led to discomfort and start to problem solve the issue.",1,2857
167,I'm worried about my new job,"I just took a job that requires me to travel far away from home. My family and I really need this job.
   People keep telling me I have ""anxiety"" and I'm terrified of having an anxiety attack on the road. This is all new to me. What can I do?",https://counselchat.com/questions/i-m-worried-about-my-new-job,anxiety,"Dr Traci KochendorferTime for you to "" Claim IT"" with over 15 years in health and wellness, Ph.D Psy.D D.D. F.P.L.C. recognized on TV and Magazines,",https://counselchat.com/therapists/dr-traci-kochendorfer,ask them what they mean by that?  You're not alone. 1 in 13 globally suffers from anxiety. The WHO reports that anxiety disorders are the most common mental disorders worldwide. - Anxiety and Depression Association of America Immediate relief1. Get a hug from a loved one2. Enjoy aromatherapy3. Create artworkI am sending you one NOW 🤗,0,90
167,I'm worried about my new job,"I just took a job that requires me to travel far away from home. My family and I really need this job.
   People keep telling me I have ""anxiety"" and I'm terrified of having an anxiety attack on the road. This is all new to me. What can I do?",https://counselchat.com/questions/i-m-worried-about-my-new-job,anxiety,"Michele RameyMRTherapy, LLC- Because Help Is One Of A Kind",https://counselchat.com/therapists/michele-ramey,"CONGRATS to your new job!! You are working! You are taking care of your family!! Good FOR YOU!!! Transitions bring anxiety, but anxiety and anxiety attacks are treatable. Try utilizing some muscle relaxation techniques, massages, meditation, etc. I would also listen to things that help you to feel calm on the road, comedy stations that bring laughter, laughter is good for anxiety. Or listen to relaxing music, or biolateral sounds, or talking to a friend or a therapist while you're on the road. Hope this helps!",0,102
167,I'm worried about my new job,"I just took a job that requires me to travel far away from home. My family and I really need this job.
   People keep telling me I have ""anxiety"" and I'm terrified of having an anxiety attack on the road. This is all new to me. What can I do?",https://counselchat.com/questions/i-m-worried-about-my-new-job,anxiety,"Natalie Moore | Holistic Therapy🛋 For creative, ambitious millennials",https://counselchat.com/therapists/natalie-moore-holistic-therapy,"Congrats on the new job! Why don't you take a moment and practice some self-appreciation for getting this job that's so important to you and your family.It sounds like you’re uncertain as to whether you have an anxiety disorder or not, so my first recommendation for you would be to see a licensed therapist or psychologist near you for a diagnosis.If you do live with anxiety and do have a history of panic attacks, you should seek therapy from an anxiety specialist who can help you develop techniques to manage anxiety and work through the underlying causes of anxiety. A good therapist will help you: Identify anxiety triggersName and scale the anxietyDevelop grounding toolsSet boundaries with family membersWork through past traumasSlowly expose yourself to the feared stimulusNotice and celebrate small wins I hope this answers your question and I wish you the best of luck in being able to get to and from your new job successfully, safely and calmly.",0,117
167,I'm worried about my new job,"I just took a job that requires me to travel far away from home. My family and I really need this job.
   People keep telling me I have ""anxiety"" and I'm terrified of having an anxiety attack on the road. This is all new to me. What can I do?",https://counselchat.com/questions/i-m-worried-about-my-new-job,anxiety,"Tara DixonFreedom from the past, control of the present, and hope for the future",https://counselchat.com/therapists/tara-dixon,"Getting a new job is both exciting and scary. The bottom line is that you were hired because you CAN do this job. Take a moment to reflect on all of the hard work it took to get here. Next, identify habits that are proven to reduce the chance of anxiety attacks and plan how you can incorporate these into your routine. Habits may include getting a healthy amount of sleep, eating a balanced breakfast, avoiding social media, or meditating on the way to work. When or if feelings of anxiety do start to creep in, reassure yourself that this feeling is temporary and will pass. When you can, be mindful of your breathing and take some deep breaths in slower moments. Most importantly, have confidence in your ability to do well. After all, you were hired for a reason!",0,96
167,I'm worried about my new job,"I just took a job that requires me to travel far away from home. My family and I really need this job.
   People keep telling me I have ""anxiety"" and I'm terrified of having an anxiety attack on the road. This is all new to me. What can I do?",https://counselchat.com/questions/i-m-worried-about-my-new-job,anxiety,Audrey ONealBi-lingual Psychotherapist and HeartMath Certified Practitioner,https://counselchat.com/therapists/audrey-oneal-3,"It's understandable that you would experience anxiety as your job involves a long commute away from home. One of the ways to cope with this situation might be to think about all the good that will come out of the sacrifice you are making to  help support your family financially.There may be many other benefits you are drawing from working such as professional growth or other areas you can focus on. Doing a cost benefit analysis can also be helpful in identifying the advantages of this experience which may help decrease your worry. As a HeartMath Certified Practitioner, I would also recommend a deep breathing technique known as heart focused breathing. It is simple to do and will help you enjoy a sense of calm and ease whenever you feel you need it. All the very best to you.  Just click here:   Heart focused breathing",0,100
167,I'm worried about my new job,"I just took a job that requires me to travel far away from home. My family and I really need this job.
   People keep telling me I have ""anxiety"" and I'm terrified of having an anxiety attack on the road. This is all new to me. What can I do?",https://counselchat.com/questions/i-m-worried-about-my-new-job,anxiety,"Kaileen McMickle, MS, LPCLicensed Professional Counselor",https://counselchat.com/therapists/kaileen-mcmickle-ms-lpc,"One thing to know is that anxiety is not a bad thing--it is the body's natural response that mobilizes us to action.  If you think about it in terms of preparation, your anxiety is helping your body to be ready to perform through something important to you or protect you from harm.  A question worth asking is, what are you really afraid of happening if you have an anxiety attack while driving?  Are you worried you won't make it to your new job?  Are you scared of letting your family down?  Do you fear you will crash?  Knowing what you fear will happen because of your anxiety can help to determine where your mental focus would be best suited.  For example, if you fear you won't make it to your job, you can create a list of thoughts to support you through those fears (e.g., I am capable of making it to my new job, etc).Despite knowing the origin of your anxiety, it can still feel very scary to go through an anxiety attack.  Just anticipating anxiety can, ironically, increase your chances of experiencing it.  A really great way to manage this is via mindful breathing.  There are so many youtube videos and recordings of how to control your breathing in order to calm your body's anxiety response that work best even before you've felt a spike of fear.  Taking time each day to practice deep breathing, even for just a few minutes, can be a helpful tool to grounding yourself in the present moment vs fearing the unknown. Doing a practice run on the route you will be taking could also send a big message to the part of your brain that creates your fear response.  Practicing getting to your location can reduce that fear of the unknown, as well as teach your anxiety that you performed the drive once and nothing bad happened; in response, your anxiety doesn't feel a need to set off your alarm so loud.Something really important to remember is that having anxiety or an anxiety attack does not mean you are in danger.  Anxiety can feel awful, but it will always come back down.  Give yourself credit that you can make it through any response your body has--after all, that's what your body was built to do!",0,77
167,I'm worried about my new job,"I just took a job that requires me to travel far away from home. My family and I really need this job.
   People keep telling me I have ""anxiety"" and I'm terrified of having an anxiety attack on the road. This is all new to me. What can I do?",https://counselchat.com/questions/i-m-worried-about-my-new-job,anxiety,"Pamela SuraciBuild on your strengths, grow in your challenge areas and improve your life!",https://counselchat.com/therapists/pamela-suraci,"First, congratulations on your new job.  Apparently your employers think highly of you, since they hired you!You say that ""people keep telling"" you that you have ""anxiety"" - how do they know?  Have you told others you are sometimes upset or nervous?  Have you been treated for anxiety?  Or is that a perception that others have that you haven't been able to counter?It's a new job, and it requires you to do new things, in new places, with new people.  Being nervous is not just normal, it may actually help you be on your toes and do a good job.  Unless YOU think you have anxiety, do not let others predict your future.If you believe you are anxious, get in to see a therapist and address it.  Anxiety is very treatable, and you don't have to suffer with it - but you do have to acknowledge it and work towards health.However....If, in  your experience, this is more a nervous energy than an anxiety issue, there are things you can do to address it:  Make sure you take good care of yourself, especially in the first month or two of the new job.  That means eating well, getting adequate rest, moving your body (walking, swimming, dancing, etc) every day, and staying in touch with friends and family who are positive and supportive.Below is an article I wrote that might give you more tips too.A quick way to combat stressDo you ever feel like your brain is""bouncy"" and won't settle down? Your brain, that magnificent machine, is notmuch different than the brain that kept your ancestors alive in dangeroussituations.  Today, though you may notneed to worry about a mountain lion having you for dinner, other stresses areperceived and processed just you’re the physical dangers your ancestors faced.That means a looming deadline or a fight withyour partner creates the same ""fight/flight/freeze"" response thatsaved your ancestor way back in the day. If you ""burned off"" that adrenaline and cortisol cocktail byrunning or fighting off a predator, you would feel the relief and exhaustionbut you would have also metabolized the stress chemicals that are meant to keepyou alive. However, when there is no physical response tothe stressor your body is ""all wound up with no place to go"".  Over time this creates not only the""bouncy brain"" feeling of distractibility and distress, but canmanifest itself in physical ailments.It’s impossible to avoid stress forever, butsometimes you just need a way to relieve the pressures of life for a moment.Here's a quick way to settle your brain into a feeling of rest instead ofdistress:Put one hand on your chest at collarbone leveland one on your belly just under your naval. Now, take a slow deep breath filling your abdomen with air, just likeyou would fill a glass with water...from the bottom up.  When you are full of air, pause for just amoment and really feel the fullness. Then slowly exhale, just like you would pour water out, from the topdown.  Pause again at ""empty""and feel the relief of space.  Repeat for5-10 cycles.If you find yourself feeling stressed anddistressed too often, and you are a California resident, let’s talk!  Book a complimentary 15 minute video consulthere: abalancedapproach.com",0,367
167,I'm worried about my new job,"I just took a job that requires me to travel far away from home. My family and I really need this job.
   People keep telling me I have ""anxiety"" and I'm terrified of having an anxiety attack on the road. This is all new to me. What can I do?",https://counselchat.com/questions/i-m-worried-about-my-new-job,anxiety,"Camille NealLPCA, LCASA, DBT ",https://counselchat.com/therapists/camille-neal,"Its understandable to have anxiety when transitioning to a new job/career or any other major life change. Doing some mindfulness activities such as deep breathing exercises, grounding, or mindfulness meditation can help center and calm yourself in moments of anxiety when being away from your family.It may also be helpful to make a list of your concerns or fears about being away from your family. What are you afraid will happen while you are away? Once you've identified those fears you can challenge them and determine whether they are based on fact or your emotions.",0,181
167,I'm worried about my new job,"I just took a job that requires me to travel far away from home. My family and I really need this job.
   People keep telling me I have ""anxiety"" and I'm terrified of having an anxiety attack on the road. This is all new to me. What can I do?",https://counselchat.com/questions/i-m-worried-about-my-new-job,anxiety,Kevin MimmsBuilding Better Connections,https://counselchat.com/therapists/kevin-mimms,"Hi, It is really good that you are working so hard to take care of your family. Anxiety can be so challenging, especially when new challenges have come up. It would be good to work through some of these issues you are experiencing, and examine your self care and support processes.",0,327
167,I'm worried about my new job,"I just took a job that requires me to travel far away from home. My family and I really need this job.
   People keep telling me I have ""anxiety"" and I'm terrified of having an anxiety attack on the road. This is all new to me. What can I do?",https://counselchat.com/questions/i-m-worried-about-my-new-job,anxiety,Anisia CocanYou have found the right place if you struggle with any of following: divorce/ separation; family issues; relationship conflicts; mood disorders; parenting issues.,https://counselchat.com/therapists/anisia-cocan,,0,490
167,I'm worried about my new job,"I just took a job that requires me to travel far away from home. My family and I really need this job.
   People keep telling me I have ""anxiety"" and I'm terrified of having an anxiety attack on the road. This is all new to me. What can I do?",https://counselchat.com/questions/i-m-worried-about-my-new-job,anxiety,Emily ForsytheHelping clients be their most authentic selves,https://counselchat.com/therapists/emily-forsythe,"Congratulations on your new job. Chances are, you accepted this opportunity knowing that sometimes, you feel heightened levels of anxiety while traveling (or at least, people are telling you this is true) Rather than working towards how to stop it from happening, it might make more sense to prepare for if it does: often, when we know how we might deal with a situation, the situation doesn't manifest. On a more broad scope, though, tools to minimize anxious feelings abound: there are apps (headspace or happify for example) therapy helps, and tools like yoga and meditation can help reduce anxious feelings too. Safe travels~",0,212
167,I'm worried about my new job,"I just took a job that requires me to travel far away from home. My family and I really need this job.
   People keep telling me I have ""anxiety"" and I'm terrified of having an anxiety attack on the road. This is all new to me. What can I do?",https://counselchat.com/questions/i-m-worried-about-my-new-job,anxiety,Elaine AlysonPsychotherapy and EMDR,https://counselchat.com/therapists/elaine-alyson,"Anxiety or panic attacks can be very frightening.  Here are a few ""tools"" you can use that will help in the short term:  Keeping your mind occupied by listening to books on tape may help;  Counting backwards from 100 in 7's; Naming cities that begin with each letter of the alphabet; Keeping some ice or an ice pack in a cooler beside you, which you may take out and hold in your hand or to your face; Soothing self-talk such as ""This is uncomfortable, but I can handle it"" or ""I've been through this before and can make it through again"".  I recommend that you seek out a Therapist to help you with some long-term solutions to the anxiety.  Additionally, learning to breathe into the abdomen and practicing this daily is another long-term solution.  Yoga and meditation would be great!",0,223
167,I'm worried about my new job,"I just took a job that requires me to travel far away from home. My family and I really need this job.
   People keep telling me I have ""anxiety"" and I'm terrified of having an anxiety attack on the road. This is all new to me. What can I do?",https://counselchat.com/questions/i-m-worried-about-my-new-job,anxiety,Manya KhoddamiI aspire to inspire you to tap into your own inner potentials and transform symptoms to strengths.,https://counselchat.com/therapists/manya-khoddami,"Bravo, on your success in securing a job and also for being proactive with your need. Starting a new job can be scary and having to travel away from your home and family can make it even more anxiety provoking. Do allow yourself to be anxious about this new journey, we can be hard on ourselves, think if it was a friend that was turning to you for help, what solutions would you have offered them, but also continue to seek to secure right support as well. Talking to your physician is always a good place to start; your physician can tell you if there are organic influences causing your anxiety that may be out of your control. Additionally, talking to close or compassionate family and friends is always good. It is important that you turn to supportive people at the time of emotional need, talking about our challenges can help break the cycle of anxiety at least momentarily. Remember, to further your success, it requires a healthy self, if you have supportive relationships relying on and turning to people who can be there without judgment is great. Healthy lifestyle like eating right, sleeping enough, and regular exercise also never fails to help improve overall emotional health. Additional self-care measures such as repeated relaxation practices can help you become more familiar with your nervous systems reactivity and you can implement strategies to ease anxiety in various situations as it demands. The more resources the better you will be equipped to manage challenges and concerns at the time notice.  You can find a lot from the internet too, use your best judgment as what may not be appropriate for you there are some wonderful apps on most smartphones that can help you learn and practice grounding strategies to ease anxiety. If you have access to a therapy you find more specific strategies that would best fit your needs. Good luck, wish you a happy journey and much success.",0,167
167,I'm worried about my new job,"I just took a job that requires me to travel far away from home. My family and I really need this job.
   People keep telling me I have ""anxiety"" and I'm terrified of having an anxiety attack on the road. This is all new to me. What can I do?",https://counselchat.com/questions/i-m-worried-about-my-new-job,anxiety,Samantha OsborneEncouraging and Compassionate,https://counselchat.com/therapists/samantha-osborne,"First of all, congratulations on your new role! Transitions can be challenging, and it sounds like you are experiencing a lot of change.  This would be difficult for many people, and it seems that you have an added layer of challenge.  I recommend visiting a therapist to determine the root cause of your anxiety and working to unravel those causes piece by piece. I know seeing a therapist can be challenging when traveling, and online counseling could be a good solution. In the meantime, here are a few of my favorite anxiety stopping strategies.  1. Grounding Exercises: When you feel your anxiety increasing, take a deep breath and begin things in your room (or where ever you are) that have things in common. For example, name all of the blue things that you can see.  You can also do non-visual grounding exercises like naming all of the hte sports teams you can think of or all of the state capitals.  This will get your mind off of your anxiety and connect you to space.  2. The pretzel: This is a seated pose that will stop any anxiety attack in its tracks.  Start in a seated position and cross your dominate leg over your nondominant leg. Then, stretch your arms out in front of you with the back of your hands facing one another.  Cross your arms in front of each other so that your palms are touching.  Flip your arms into your body.  You will end with your elbows by your side and your hands crossed under your chin.  Close your eyes and take long breaths in through your nose and out through your mouth.  This calming pose will help you get through even the toughest of panic episodes. 3. Bilateral stimulation and visualization: Start in a seated position with your hands placed on your knees. Tap each knee in an alternating pattern. Close your eyes and begin visualizing a peaceful setting. The combination of bilateral stimulation and visualization will help calm your body and mind.  I could go on and on, but these techniques should get you started.  These techniques should help you manage anxiety in a pinch.  Best of luck!",0,153
167,I'm worried about my new job,"I just took a job that requires me to travel far away from home. My family and I really need this job.
   People keep telling me I have ""anxiety"" and I'm terrified of having an anxiety attack on the road. This is all new to me. What can I do?",https://counselchat.com/questions/i-m-worried-about-my-new-job,anxiety,"Sherry Katz, LCSWCouples and Family Therapist, LCSW",https://counselchat.com/therapists/sherry-katz-lcsw,"It is ok to have anxiety.   Please don't be anxious about being anxious.If you feel anxiety coming over you, then pull off the road to a safe place.   Concentrate on centering yourself and to breath slowly.   Take some sips of water.  Sit still.     The anxiety should pass in about twenty minutes.If it does not pass, then continue calming yourself until you feel safe enough to drive to your hotel.     You can always explain to your supervisor that you were taking care of a medical problem, because anxiety is a medical problem.",0,155
167,I'm worried about my new job,"I just took a job that requires me to travel far away from home. My family and I really need this job.
   People keep telling me I have ""anxiety"" and I'm terrified of having an anxiety attack on the road. This is all new to me. What can I do?",https://counselchat.com/questions/i-m-worried-about-my-new-job,anxiety,"Vivian D. Echevarria Guzman, MSC, LPC-S, NCCBilingual Licensed Professional Counselor",https://counselchat.com/therapists/vivian-d-echevarria-guzman-msc-lpc-s-ncc,"Anxiety often occurs when big or unexpected changes come to our lives, like having new jobs, relocating, or assuming new roles. Notice if your anxiety feels like excitement, concerns, or fear.It seems like you are excited about your new job, but worried because OTHERS are telling you that you have anxiety.   Let's notice how other‘s input is affecting your thoughts and maybe causing more anxiety that you may really have.   If you are indeed experiencing anxiety, that does not mean that you will have panic attacks.   But if you are experiencing panic attacks, or suffer them at some point, you could learn how to reduce them either with therapy or medication.You can learn how to process it depending what triggers it and channel it, in a useful way.  For example, you could plan a schedule around your new job and be meticulous about it because you are worried about how your new job may affect your routine, or, you could feel overwhelmed with your schedule, focus on the feeling, but not do anything about it.  Notice the difference?  The key is in recognizing if you are anxious about something that you can change or have control over it, and take action if you do, and recognizing when you cannot control things and be OK with not being in control.I teach clients how to use meditation and cognitive reframing techniques to help calm anxiety symptoms.  If you are interested in engaging in counseling or teletherapy you may contact me at 787-466-5478.I wish you success on your new journey!Estoy preocupada por mi nuevo trabajoLa gente me dice que tengo ansiedad y estoy aterrorizada de tener un ataque de pánico en la carretera.  Esto es nuevo par a mí. ¿Que puedo hacer?La ansiedad ocurre comúnmente cuando llegan cambios grandes o inesperados en nuestras vidas, como tener un nuevo empleo, mudarse o asumir nuevos roles.Al parecer estás emocionada por tu nuevo trabajo, pero preocupada por que OTROS te dicen que tienes ansiedad.  Notemos como la opinión de otros esta influenciando tus pensamientos y tal vez te puede estar causando más ansiedad de lo que realmente tienes.  Si realmente estas pasando por un periodo de ansiedad, no es necesario que vayas a experimentar ataques de pánico.  Pero si ya los haz experimentado puedes utilizar terapia o medicamentos para controlarlos.Nota si tu ansiedad se siente emocionante, preocupada o temerosa.  Puedes aprender a procesar estos sentimientos dependiendo que pensamiento los causen y canalizar la ansiedad de manera productiva.  Por ejemplo: te puedes enfocar en organizar una agenda porque te preocupa como tu nuevo empleo afectara tu rutina diaria.  O te puedes sentir agobio respecto a cómo tu trabajo afecta tu rutina, y no hace nada más que preocuparte constantemente.  ¿Notas la diferencia?  La clave está en saber cuándo te preocupas  por algo que puedes cambiar, y tomar acción; vs. cuando te preocupas  por algo que no puedes cambiar y aceptar que no lo puedes cambiar.Le enseño a mis pacientes a  usar técnicas de meditación y re enfoque cognitivo para manejar síntomas de ansiedad  y desorden de pánico.  Si te interesa una cita de consejería o tele-terapia me puedes contactar al 787-466-5478. ¡Mucho éxito en tu nueva jornada!",0,895
167,I'm worried about my new job,"I just took a job that requires me to travel far away from home. My family and I really need this job.
   People keep telling me I have ""anxiety"" and I'm terrified of having an anxiety attack on the road. This is all new to me. What can I do?",https://counselchat.com/questions/i-m-worried-about-my-new-job,anxiety,Lola Georgwww.GeorgAssociates.com,https://counselchat.com/therapists/lola-georg,"There are lots of things you can do, but first: Congratulations on your new job!  Commuting long distances can be stressful, but there are some things you can do.First, make sure that your seating arrangement in your car is comfortable. If you are driving long distances on a regular basis, you want to make sure that your body is in a comfortable position. Second, select some music or podcasts that work for you, rather than against you. Soothing music is good, as well as inspirational podcasts. Alternatively, listening to books can be a great way to spend the time, improve your mood, and find inspiration. Third, make sure that you have plenty of time for your commute. If the drive normally takes you 30 minutes, plan on 45 (or if it's 45 minutes, plan on an hour). This way you won't be rushed, can take your time, can focus on your driving, and if traffic is a bit backed up, you've got plenty of time to reach your destination.Finally, if you do find yourself being anxious in a way that impedes your driving, pull over to the side of the road, take some deep breaths, and sit with your feelings. Take a deep drink of water. Consider jotting your feelings down in a journal. If its safe, get out of the car and walk around a bit, stretching you muscles and breathing in the air.But most of all, be kind to yourself. I wish you much success in your new job.",0,1341
168,Can I control anxiety without medication?,I had a head injury a few years ago and my mind races all the time. I have trouble sleeping and have a lot of anxiety. Every medicine I have been on my body rejects; I get sick to my stomach and get blisters in my mouth. How can I calm my self down? I'm a wreck.,https://counselchat.com/questions/can-i-control-anxiety-without-medication,anxiety,"Rebecca DuellmanMA, Applied Psychology, Specializing in Forensic Psychology issues.",https://counselchat.com/therapists/rebecca-duellman,"You didn't say what or how many medications you've tried. Certain anxiety medications can make you feel nauseous, but I haven't heard of any that cause mouth blisters, so there may be some other underlying medical issue there. I would definitely talk to your primary care physician and whoever has prescribed the medication as well as a neurologist if you've suffered a severe head injury. There are so many medications available for anxiety or insomnia or even depression that there may be others with lesser side effects.But beyond that, have you tried any other treatments such as deep breathing or meditation? Meditation can be very effective, but it takes practice and you don't have to sit cross-legged for hours chanting ""Ohm"" to meditate. It's about focusing on your breath, rather than all the thoughts that are racing through your head. And when they do take your mind off your breath, simply refocus (and refocus and refocus). Like I said, it takes practice, so don't give up. You can find many sites offering different ways to meditate, so look around and see what works best for you. Like medication, you just have to find the one that works best and that might take some experimentation.I hope this helps and best of luck to you.",3,215
169,"How can I deal with my best friend, whom I have a crush on, having a crush on someone else?","I've known my best friend for eight years, and I've slowly begun to form a crush on him. I sort of thought he liked me back until he told me about his actual crush. I have really bad anxiety over this.",https://counselchat.com/questions/how-can-i-deal-with-my-best-friend-whom-i-have-a-crush-on-having-a-crush-on-someone-else,anxiety,"Kaileen McMickle, MS, LPCLicensed Professional Counselor",https://counselchat.com/therapists/kaileen-mcmickle-ms-lpc,"That must feel heartbreaking to you.  Where do you think that anxiety comes from?  I would try some self-reflecting to see what comes up there.  Maybe you are worried about losing your best friend, or something completely different.  It's understandable that you would have a lot of feelings in this situation, especially since this person is very close to you.  The dealing with it part is probably going to be pretty tough.   You are processing through circumstances that you probably can't talk to him, your best friend, about.  Do you have anyone else you can talk through it with?  Maybe another good friend or someone that knows the situation?  When we're most in need sometimes we become more aware of who around us can be of help.  A counselor can help here, too if that's an option you are considering or have access to.If he does start leaning on you to talk about his crush, there may be some boundaries that you could consider putting up.  That may mean distancing from him a bit, or telling him how you feel.  That part is all up to what you feel most right doing and what works best for your friendship.  Try to remember that you are not less than just because he may not reciprocate the same romantic feelings you do.  We are all worthy of that kind of love.",1,367
170,How do I get over my anxiety of talking to new people?,"I'm socially awkward. I've always want to be popular. I've had the opportunity to be popular, but every time I get i,t I'm too scared. All I have to do is talk the popular people. They're really nice to me, but I'm too scared of change. I really want to work up the courage to lose my fear.",https://counselchat.com/questions/how-do-i-get-over-my-anxiety-of-talking-to-new-people,anxiety,"Kaileen McMickle, MS, LPCLicensed Professional Counselor",https://counselchat.com/therapists/kaileen-mcmickle-ms-lpc,"Talking to people can be pretty scary.  When we talk to people, sometimes we overanalyze what we say or how we react in fear that we will seem weird or they won't like us, which makes us appear awkward.  So that overthinking piece can ironically work against us.When you talk to them, really spend time to listen to what they are saying.  Your default may be to think about how you will respond or what's cool to say, but people like it best (usually) when you are genuine and yourself.  If you focus on what you are paying attention to (them), then you will naturally have a response.  If you can overthink about yourself, you can definitely have some thoughts pop up when talking to other people!Also keep in mind that if the conversations turn out to be less than you'd hoped for, that's OK.  I'm assuming you are in high school, but in any situation with peers, if they don't like you then they aren't worth all your worry and effort.  Give change a chance--you've endured change in your life before this, so let it happen again.  You are in control here--you get to choose who you talk to and don't talk to.  That can be powerful!",0,390
170,How do I get over my anxiety of talking to new people?,"I'm socially awkward. I've always want to be popular. I've had the opportunity to be popular, but every time I get i,t I'm too scared. All I have to do is talk the popular people. They're really nice to me, but I'm too scared of change. I really want to work up the courage to lose my fear.",https://counselchat.com/questions/how-do-i-get-over-my-anxiety-of-talking-to-new-people,anxiety,"Jessica Fealk, MA, LPCwww.dalycounseling.com (Michigan)",https://counselchat.com/therapists/jessica-fealk-ma-lpc,"Give yourself credit here!  It sounds like you are liked and people want to get to know you!  I would wonder with you, what is the self-talk going on when you get too scared to talk to people?  Those statements are probably connected to some core beliefs (I'm __________, I'll never __________, I'm not __________________, etc.), which probably need to be examined for truth and challenged!  Often times, practice helps!  You could start by having a conversation with someone you already feel comfortable with, but talk about a topic you've never discussed before.  Next, you could strike up conversation with someone who is new to you, but for a brief time, like a cashier or waitress/waiter.   Keep taking steps towards practicing talking to new people, and build your skills and confidence with each conversation.  Sure, you'll probably feel awkward and uncomfortable and say some silly things, but you'll also probably say some brilliant things, and you're doing it!  Eventually, you'll probably feel more comfortable talking to the people who you'd like to talk to, without so much fear. Learning new things are tough!  Once you get some practice and confidence under your belt, you can get more and more comfortable with your abilities to talk to new people.",0,320
170,How do I get over my anxiety of talking to new people?,"I'm socially awkward. I've always want to be popular. I've had the opportunity to be popular, but every time I get i,t I'm too scared. All I have to do is talk the popular people. They're really nice to me, but I'm too scared of change. I really want to work up the courage to lose my fear.",https://counselchat.com/questions/how-do-i-get-over-my-anxiety-of-talking-to-new-people,anxiety,Amy NolanYour journey to wellness starts here!,https://counselchat.com/therapists/amy-nolan,"Change can be uncomfortable, but sometimes those uncomfortable moments are the opportunity for us to be the person we feel we really are.  It sounds like you like to spend the time in your head anticipating the worst, why not be in the present and encourage yourself that you can talk to people and it will be okay.  By telling yourself it will not be okay, or that it will go wrong you are hurting your confidence to do what you want.  Give yourself some credit for being awesome and tell yourself you can build new friendships...it may be the motivation you need to move past this fear.",0,157
171,I feel burned out,I haven't been feeling like myself lately. I've been upset for no reason and feeling anxious. I'm feeling burnt out. What can help me feel better?,https://counselchat.com/questions/i-feel-burned-out,anxiety,Melissa GillMetanoia Counseling LLC,https://counselchat.com/therapists/melissa-gill,"I would first say that those are difficult thoughts and feelings that sound exhausting. I can't image how this must feel, but I can assure you that you are not alone. These are common experiences in our society where we are made to feel as though we must ""go go go"". Especially in the current world situation, even simple things can feel overwhelming. I believe that starting with ""baby steps"" such as taking even 10-20 minutes for yourself daily to be in the quiet and reflect can be helpful. Recognizing that even small self-care steps such as drinking more water, eating healthier foods, or taking a hot bath can be helpful to relieve stress.",0,56
171,I feel burned out,I haven't been feeling like myself lately. I've been upset for no reason and feeling anxious. I'm feeling burnt out. What can help me feel better?,https://counselchat.com/questions/i-feel-burned-out,anxiety,"Kaileen McMickle, MS, LPCLicensed Professional Counselor",https://counselchat.com/therapists/kaileen-mcmickle-ms-lpc,"It's OK that you are going through that, even though it is probably very miserable.  Feeling burnt out is usually a sign that something is out of balance in our lives and we need to make some adjustments.How are boundaries set up in your life?  If these are lacking in your work life, social life, or personal life, that could be draining.  This can be all too true for people that feel like putting up boundaries is selfish or that others will reject you if you do; however, realistic boundaries are super healthy for both yourself and others. For example, I have a boundary on how many people I see in a week and when I discuss work-related issues--this helps me take care of myself in ways that make me a better counselor and lets other people know exactly what I expect so there's no guessing.Another question to consider is, what are you doing to recharge from stressors?  We tend to get so caught up in responsibilities that we miss opportunities to slow down.  We try to put a blind eye to how we are feeling and just push through, but our bodies will tell us when it's too much, whether that's through physical pain, emotional pain, or both. Consider the metaphor of a car:  if you are low on gas, your gas light comes on.  You can keep driving, but eventually you're going to need to stop and fill up, no matter how badly you want to make it to the next exit. Anxiety and other feelings popping up may be a sign you are just too overwhelmed and need to recharge!How you attempt that may look different from others.  What brings you joy?  Is there a person or people that recharge you?  Or do you recharge better doing something alone?  If you feel it's a struggle to find answers to these questions, try to remember things that have peaked your interests and brought you joy in the past.  It could be something as simple as taking a walk, creating something, baking, etc.  It can be a process, so no matter how quickly you want to move through this, just be patient with yourself!",0,72
